,DEPOSIT_AMOUNT,DEPOSIT_TXS,SENDER,WITHDRAWN_AMOUNT,WITHDRAW_TXS
2665,375.662866,1,terra1mgr6eqe5f34kmhnkk2tucgs3vl0hue5yfrfjqh,375.662866,1
2666,1100.0,1,terra1qw9adgtm5cak0pn5knkjq290jppdf90l33vkh2,0.0,0
2667,100.0,1,terra1l6ll32mse75ac5heajkccl7tyfk88qthwzkkk9,100.0,1
2668,7800.0,1,terra150jsmw5l4zly7tdhrx6xlqeeuvvgsmkx2ga6z6,0.0,0
2669,500.0,1,terra16ggng66h4duhdnkhxwqxw6gt3ara57w7n7xrw5,0.0,0
2670,350.0,1,terra13cjxp6x6s4jvnfeavgxwn5ju7sv2w6xhfw8dy8,0.0,0
2671,27000.0,2,terra1yufvxf2z04357g4fsm5r650rslskm3runp02y0,0.0,0
2672,90.0,2,terra1298xwc9mguh3vs3ar00asxq07h8p6k77jc9502,0.0,0
2673,20.0,1,terra1gdw6rgl7ccelwagsc8p86q76d3x6tfdemjmqar,0.0,0
2674,10000.0,1,terra18qd2p3d9zq8ms0rkafp54n8nudrne98rmyd23a,0.0,0
2675,50.0,1,terra1w3vgtrazlfsaevnwh0rxnagctas8qu4fgmw0qn,0.0,0
2676,245.558257,1,terra1nt9y2sv08c0fs22e5gd5mmtda22j2gfx3lawq0,0.0,0
2677,3000.0,1,terra17d0zx5j2k6q36354zazjkg9q6554f0c8qsadzr,0.0,0
2678,548.368032,1,terra1cqm89nceznh8gmgsj9ptky7neyvm37r9etv9l9,0.0,0
2679,50.0,1,terra1t8yq47qkr67qdn0z3zrt20qa44tpsjlngh3cvr,0.0,0
2680,100.0,3,terra1rt4wv6yfyzxlycwlht9n5sth8k5pv6q3pvaezy,0.0,0
2681,660.146109,2,terra1mn8x4repw4gtngjj47v5k4xsftn69ecc3h7v9l,0.0,0
2682,600.0,1,terra1k5prn6ghnc70rym002c66ehgejf7rn6gj77zs8,0.0,0
2683,2000.0,1,terra1ec3e2waxxwqcapdy3j5m5fev76dq3cssr0k6k4,0.0,0
2684,7.0,1,terra15364e36e0ghk77h9m9h9r4ermdx7xpum7xstsk,0.0,0
2685,372.602117,2,terra1q3tj59j6w6stmeext4hfkuu409c7zk2zgx2j8e,0.0,0
2686,500.0,1,terra1uk6ha3fqz0867suv925hvr3wlhsyw300ytqcq5,0.0,0
2687,2.0,1,terra1gt7fzk652vwh7q6tc8rlwqs4tzpvqv2p07vla9,0.0,0
2688,500.0,1,terra1txa6jwhatehfttq946vk0f7sha96fcnyau6pyg,0.0,0
2689,105.0,2,terra1z88njkj7zyxjqtcz7y9vp9kaeawhpzq3mfwlnq,0.0,0
2690,785.471262,1,terra1pdvyl38d5afwvtz2g826vcgkvrwd7h3n5j8e00,0.0,0
2691,585.298078,1,terra1tf48d8f4t35qqmetkp7dmwrlwsfsratm49kzh7,0.0,0
2692,45.0,1,terra17wt593ey5ajyr2g29h8uu52xrzupxs6s6aauq3,0.0,0
2693,600.0,1,terra1um89953g8nl4drgftm8fk0q7pw2mk228039luz,0.0,0
2694,11000.0,2,terra1sczxaw7twvzyg2x28gnmuldvrhc5jpxhu09sya,9000.0,1
2695,110.0,2,terra1htaclhe65mutpeehh406ku67sc8gs02948xp3w,0.0,0
2696,50.0,1,terra1wd7j79p58c2e3ks4xmqav4kwzr99w04nnqsel3,50.0,1
2697,109.835429,1,terra1fk5c7t7pwuxf3tzhqrtaag5s9s4n4e3t09j6wq,0.0,0
2698,100.0,1,terra1la4zrlnrzqx6ulj7jwt9x8ak9vmwvhlq90q86k,0.0,0
2699,506.0,2,terra165yetg4alxqle9w6pjqcph5e2gv9m6eaflhmp9,0.0,0
2700,57.914451,1,terra15n2xlspl8le9p8ke7uz5gfcv3uvgng9f3rw58h,0.0,0
2701,200.0,1,terra1chvrghlv4fjs057ylq36x00l7hskjkyce5t0kw,0.0,0
2702,1476.918389,1,terra1axxcmqxxujsx7gc56wlec83cs5gg0jnlarlz36,0.0,0
2703,140.549838,2,terra1ygunmz0tugwn486vdgzjl5azye5stl8y9pk74f,0.0,0
2704,500.0,1,terra1fe20flrs9nxx8e2tpxnrw9gq04g9cfknmqkrlh,500.0,1
2705,1000.0,1,terra1d928ejfzr90k6kwgqcmvz9ld2nrwjyv664wxek,0.0,0
2706,200.0,1,terra15d8a0z0w3ctt2j5amufxxuw40rc3hdhqvgl2qc,0.0,0
2707,50.0,1,terra1rfeyx72a6s84fsmksr5qv480z4al5fekqvyaa2,0.0,0
2708,8000.0,1,terra1ezhznte8wk4qflnnae83n9z40vaqccuyl4e99s,0.0,0
2709,1555.0,1,terra1776hjt9jmzlkkucj9tycvhj3wj7m64wsc7t7fz,0.0,0
2710,500.0,2,terra1gf5hakg529zn4z50g7sv5ty8wfg0hfvlp5mpdv,0.0,0
2711,125.0,1,terra1f96gq8xhs45vlcz4vv8xtyp3j27gx28sgrkpxt,0.0,0
2712,8.0,1,terra1ud8339h9kcklpg32qp79chscy9jul7yhkhqpu9,0.0,0
2713,1000.0,1,terra1neyeaqyhe99gtecr3xjjyspwlr86h64hvyspn6,0.0,0
2714,993.0,3,terra1rlyup3fldduhsg550a3w45wyyjz3fmv6tq6zz2,0.0,0
2715,1.0,1,terra16tx7jw6qv4edpj2e0vscvkduc7etx2vj3qpaps,0.0,0
2716,267.028943,1,terra10uff6wdh9fz59j2surjf3mmmn0q2k2rcuzufwz,0.0,0
2717,55.0,1,terra1y9lp02l6gdxty3f3qluvyn7gnjp22pp3rgyfvh,0.0,0
2718,20000.0,1,terra1lpfag8uf4cncvsu9a229a7rjt83x3nr3xr4mdw,0.0,0
2719,159.227166,2,terra1xu55hqv20zx2jfd6tanzx5q208x6xqyukmnqyd,0.0,0
2720,65000.0,5,terra136k9susej3tpt6jlf5vm8ke2wc2n0u7yu2zcp3,65000.0,2
2721,990.0,1,terra1tny03cddr36stgdzc53t4e3ltrq85g3j2f3yk2,0.0,0
2722,500.0,1,terra1qnn3khwea24mg8mldxcc0neq2de05c5xzjcdgv,0.0,0
2723,985.0,2,terra1acyw8uw0snad9nt4mgygd6fg037lm8xp6pr2yz,0.0,0
2724,1104.917928,3,terra17r56ecc2h0ssasl3258gkheze3n9zp8w2tjn33,0.0,0
2725,500.0,1,terra1t5apfjqlwqtau48w44rnszjntcdy808mkympwt,0.0,0
2726,50.0,1,terra1y3qx2mut32h465n4j2a0ed5d5r3rl75l2y7kug,0.0,0
2727,1000.0,1,terra162cxa76zpvag4a05da0yhu69awfy35w8pws625,0.0,0
2728,275.766004,2,terra1axavz82dufldf5d87h9yt98ufs5lruu0g5tmg5,0.0,0
2729,283.53,1,terra1ys8j2e9ual9cskrh3f00flev30tcgjwywsezec,0.0,0
2730,1000.0,1,terra149jtalqx8c2rxr4la7tj8vyxxm0gme89f48d5a,0.0,0
2731,340.656424,1,terra1zqx3qhjmyxctukuaf6ld8ehs798hzl20qda6hy,0.0,0
2732,3.0,1,terra1mnhkt7yrxsttkqh3sxeysl5379g7perkknc2sv,0.0,0
2733,15000.0,1,terra1txj94m49vhluakv7prv4kmanegv5qacvpt99sc,0.0,0
2734,9.0,1,terra19ps667qtp2slfpwkmhgde53t0xeq3500s57qkc,0.0,0
2735,1336.0,1,terra19ml7jmx8t73pjwwnhmlgpz0h7rhxvaqksjx23s,0.0,0
2736,121.8803,1,terra1gn04h7pm084rxpvnurkah3r229qwx58pgkc96e,0.0,0
2737,176.0,1,terra1dlyzyhgxu7fn4xsc5ttr7vslwm2g2dwwq7jg7x,0.0,0
2738,400.0,1,terra167vp8783kz2zz5thzt0gfz4mm0s333xlvglufa,0.0,0
2739,25.0,1,terra1xvx8aqfq03tn2g9zcmt8k5gn4l8zjce7kde38x,0.0,0
2740,200.0,4,terra1xs6zz4fh2skz2e3n0uns2l2e5rhyrafp4j36rz,0.0,0
2741,20.0,1,terra1m9mcxex8w77vrvzry988ssj8yh3ynla09njc5s,0.0,0
2742,3.0,1,terra10dpem6n72e9msugnjnkrzhafxck948wvpdhjpn,0.0,0
2743,91.0,1,terra1g6wyzceew5zwyumq44j7e6u6zz92vd59ee4ltn,0.0,0
2744,550.0,1,terra1kcqufcr45jgw54zgprg7klergvd0pzx553r8p0,0.0,0
2745,100.0,1,terra13vldxctp09qk992dr3hc5jtdp0qnzlg5ude597,0.0,0
2746,300.0,1,terra147uxgtche0raru7dedst75a7lzx34ydqn5ayy3,0.0,0
2747,500.0,1,terra1ku50mj33y5wycg46e0n22ryy9r0x2q6a7h2nez,0.0,0
2748,244261.734636,2,terra176afgj48pdhxry07xww363y7xsss7s4kgc7ex4,130.887005,1
2749,165.53201,1,terra17h9rc04v2n3mvsqr6wc3xlgaxmsql7dc988qzx,0.0,0
2750,1400.0,1,terra18e392w0au09lhglhrn2awca4fr9qgvgrlhlgf5,0.0,0
2751,95.0,1,terra1qh4gldastpphhtmv02gx0krupcmu9lj0a4pvze,0.0,0
2752,5100.0,1,terra15v2rc3m3ty2s34hvtmqut32qf6yulq7x03ya9m,0.0,0
2753,1500.0,1,terra1x867fd9tcs3fdk3eyn49x7j5lgc700wmvmg2sz,0.0,0
2754,50.0,1,terra1appm03z88vt88ecp2n6lt593xpcy83tcytctat,0.0,0
2755,5.0,1,terra1tufzpyz3x7n90sthcsk7njms9r3kw3u4s254v0,0.0,0
2756,3500.0,1,terra15x434v8x08lpk65rguwremjdd0x9htkgecrh2y,0.0,0
2757,175.0,1,terra1themhtyx9nt2y3ndglyqy334ryl3nlk4ajsy4x,0.0,0
2758,1010.0,11,terra1t70xq9pjhvvzvzsjqf4a8hq75wjhe709eaedul,0.0,0
2759,75.0,1,terra1kr3ryjnja8zkkytx0j8hsxg2h67qfvtljgce7l,0.0,0
2760,582.800352,1,terra1g4pcakhxe5wn509ck5g5m9mkxlax6svtxffz5x,0.0,0
2761,270.0,2,terra1fplecvsg78pmw3dweu8m68hta5ffdf4ry7ha79,0.0,0
2762,250.642552,1,terra1a7e8ptpvcunffm3jr7a62nyfdmm0jaxnvth7d9,250.642552,1
2763,1500.0,1,terra1n682qg77uepjv93vmmypxrg588342sj2kvek39,500.0,1
2764,10000.0,1,terra1qdu9s02j8f22d8e2p7q3c4u5jknvutquw2z56j,0.0,0
2765,10020.0,1,terra159dxzyrkj43l2dx082zpr20wxx9cnq4l4cvauw,0.0,0
2766,4000.0,1,terra1mdlcqh4853ej4y0k4mhu49h9e8ptkc22uqsaua,0.0,0
2767,100.0,1,terra1t7pduzap0prrmtfe82l9aufv2n76mqn26gs46d,0.0,0
2768,1450.0,1,terra1kc2ukk6kcmpgmutvcllkz4aadgfum6n3h3s5qv,0.0,0
2769,1000.0,1,terra14j5vpjuvjrecer66fvux892d80tqy9mn78hsl8,0.0,0
2770,300.0,1,terra1v2u4y2r2uysppne4xqdjwg3cw3egvdwcc656ta,0.0,0
2771,200.0,1,terra1eeeqnhxqyrjgu2dqdsttdqjcc2er79chy6xnyv,0.0,0
2772,190.9,1,terra1us0akxu9a38f2gk2va2tae4v32fzadv58qm4qg,0.0,0
2773,6.0,1,terra14f76c7rf90ucnq56nhrkz6qwhwyj9a4znwfdk5,0.0,0
2774,1129.11,1,terra1xgqqheumdyhpwtp4rtv5q82e37ex02p8agthdl,0.0,0
2775,230.0,1,terra10m9tjc27h6vr35n3jtkcmprfrzcrkpr0str3hr,0.0,0
2776,20000.0,1,terra1jf0rruu7xulwf926hellln44dyxr039hhlc7x2,0.0,0
2777,350.0,1,terra1ldsankd7692vzlndlesryczsx2uuswwyg2k7d3,0.0,0
2778,23.014967,1,terra1exedl367eq33dlvh2asx2t2zehy934t27vqs47,0.0,0
2779,6.0,1,terra134njecc30lyfek0wxahrtwpvfm2kt76vzcskdp,0.0,0
2780,30.0,1,terra1exj7tc8zm6mp9cx9zealtfhjmtddhkrl7hum0g,30.0,1
2781,200.0,1,terra1lsa57yc90h8va89nll7nf5r4kkwajggww22062,0.0,0
2782,1000.0,1,terra1wd9mhx2ayt5537wf0n45gjss7pet0kwkdpucf8,0.0,0
2783,1000.0,1,terra18fs3weda0ey9wx6ugc2lxd3ecwta5gaq702xk2,0.0,0
2784,10000.0,1,terra1hffm597ft7ahh5aklmvkc2tgdj03xrwp3e9w4t,0.0,0
2785,65.088132,2,terra123hc3m5hdmplk88hzgq6ppl66t6czmcqjknfun,0.0,0
2786,225.0,1,terra1hjl7apumga05q7jmyfjvvqgu0u5hghgp59s50d,0.0,0
2787,10.0,1,terra1xkccrgxddfszf89m3w7qsxqjll2qqze7fgwzdx,10.0,1
2788,100000.0,1,terra127cz9hnjs9dxjg2txceyt5fk5kwh7tvd06cw7m,100000.0,2
2789,5000.0,1,terra1xr2ffu4deeauftzjrqxqw08jlvtjptheegjq0q,0.0,0
2790,600.0,1,terra1hanjlkawh3u22gpdg6jh6nrnkd9xhgxsdxnc5x,0.0,0
2791,50.0,1,terra14ue8tjg0gpd8wkcq0y65steyst27whyglss4r0,0.0,0
2792,200.0,1,terra17hm437tagxl0q6m3sklquf0djkpkktds5l6qen,0.0,0
2793,370.0,1,terra1xr44hsnxkyc7v7at5ap0z5chv63kcjhwk83hj8,0.0,0
2794,10000.0,2,terra1mqk8u0a2pk0fsctlq26q64e0k4qgmz9520xp56,0.0,0
2795,2.096814,1,terra1yw723pcdryp7kd0f0sh007r93pkh7reqyja9a4,0.0,0
2796,155.0,3,terra1qv6ygdzkaymc8n3s23sza5l2uhyk2me89s0ste,0.0,0
2797,1000.0,2,terra1ew60gj0ayfaut34p957le8nwdg7l5ck7a7vuah,0.0,0
2798,150.0,1,terra1g22a24hcycca3xgzdnel5xkrqyteshfrns3l95,0.0,0
2799,5000.0,1,terra1n39w6e7s0uvpvr6yljyxcx89a44vpejg5dggsn,0.0,0
2800,180.0,2,terra1glqkskwtewh3689xz0ze8dadfwtkwcmr07p638,0.0,0
2801,2000.0,2,terra1295etyk99ra5x3e2suvyp5yv7jd5wcrys9hmc2,0.0,0
2802,2000.0,1,terra1pzkhd7ff8zsfw4xchcjdr3fw6shp36sl5wtqhl,0.0,0
2803,92.94995,1,terra1uhjy5axj6vl439d3ttcaq6dn8qkf9ap38nclha,0.0,0
2804,2000.0,1,terra1re75x3pmvmvruyqn9p36uru9c6mfg5y70jljm8,0.0,0
2805,150000.0,2,terra1nnrxspdmsd4dnrl2g60hmj6sypd3a9ftdzn9dl,0.0,0
2806,50.0,1,terra14serep5hdgqwaqtyn4h8z8vrakpell337mtvtc,0.0,0
2807,1000.0,1,terra1h50jux57hk3pw8u9psulhd4m063vnxdxam6fva,0.0,0
2808,500.0,1,terra13emdyum6s7v3vaew833euut7fd9ggw780ut3sj,0.0,0
2809,29000.0,1,terra1llwl7z6x4pujpyy4nhwyg8kg9d5w2dg5seftqj,0.0,0
2810,1066.4013,1,terra1nlgxw2m7mpx6vvsh5a7xg6ezslmc0aca54hw2a,0.0,0
2811,350.0,1,terra1zy2usgrg4ywh7e3j8qychvxarp4y5shfzg3zfm,0.0,0
2812,200.0,1,terra1vy0pphevxngrnx7clkg3u89llaztyn2668t66y,0.0,0
2813,2500.0,1,terra1vqecqjtgy5yg0v7j7vh7e9307u7e4kxjpamrdx,2500.0,1
2814,61.9,1,terra1dzml27ucev3pj3kgadmgx6u4t0439khfxrm3rv,0.0,0
2815,5000.0,1,terra1h250g6c47pxyd3vtj475n2qtm5jh3x69sfy2s5,0.0,0
2816,1052.922157,1,terra1ys7skndsaxat0err2jxnrc9udqlakxya09het2,0.0,0
2817,200.0,1,terra1tmxlmcajwkqhjl7g5fufdfp3mz83lgd4n24ent,0.0,0
2818,50.0,1,terra1wmqcumn9kua9rqa3wvm7ejtpj75wekhk6hzmew,0.0,0
2819,172.751364,1,terra1s230tnz8u7hee4tah5k2fevprxa2xpmng3hfyj,0.0,0
2820,520.0,1,terra1cjjy53yuarrck4z84ka2qme4stycjmjel5dv7j,0.0,0
2821,2000.0,5,terra1c5jalxw9zjccllhgfjyrmggt2477mwdhlaxaml,0.0,0
2822,133.0,1,terra1j2t4pc57mgjk2xp3tjruszzv8jmjrfq0t0uy3u,0.0,0
2823,1500.0,1,terra1e65w6k9ryuamng7d7edrphpefzpyshjg8yhz92,0.0,0
2824,1000.0,1,terra1srt6dydwkdq8lysjsc8vldsyjv3yxmnlmn45tp,0.0,0
2825,100.0,1,terra1sz6aeah99u4awlwyyrxnq0etp6r3lzeyj7u2ey,0.0,0
2826,500.0,1,terra1s0xk5m95ldmsqnyq6qh2h0nlyqtkwzu45y55x5,0.0,0
2827,496.140273,1,terra14fy7s3f8cs3msp8syuqzczw9hg9yyymhktussy,0.0,0
2828,100.0,1,terra1zcg5qv5r5eqqlupv8cdapwrzm26vxaj8mcunqf,0.0,0
2829,1000.0,1,terra1w97gav4krczw269ef9c4jdkek5829scafanfj0,0.0,0
2830,100.0,1,terra193stf86m5x0ak35ke7kx959ts0jasxczkr0j29,0.0,0
2831,300.0,1,terra1xg3g65rslvqu7wpecmps6vpndtq5jz0a4mcskg,0.0,0
2832,1100.0,1,terra1jmg5l4p3ju2h27rf22lhcszlrqcqnpm8nezjnn,0.0,0
2833,200.0,1,terra1s6npqzwhqujvt69az2kcf0pnr0q0vx3pqq42wa,100.0,1
2834,110.0,2,terra1nh02rg8a99vnu2m8c2hl9v4y8yr7xdne7ev2er,0.0,0
2835,27.755182,1,terra1dk9hthvuhjpnlrn6xnx3cxndsh2x5edaksh4ww,0.0,0
2836,300.0,1,terra185kf9vqtk6cs95y8qs79psccpc4qvnyvhdzqmw,0.0,0
2837,18.368786,2,terra1pes5chzcpjj73ul97wp83xjpelh4uxswtyfflr,0.0,0
2838,8500.0,1,terra1tzpgthh7uxrkywhaht29fzrlhj7amtsq0umlcm,0.0,0
2839,44.161194,1,terra1h5uvce0xfseaf7x4cahyfdfqa3z7d8fqemljjw,0.0,0
2840,196.223002,1,terra15utn2k4c64x9mg7s3x7w5edxfn6jah96vea2xg,0.0,0
2841,12465.110423,2,terra13tme8mujnm8j4p0etylem779r68e3lht3x223j,0.0,0
2842,1606.0,1,terra14jm2e4t00lfew4fhn8jv09h77e0x8y9c0xpzrk,0.0,0
2843,55.767568,1,terra10p29dc037dnmfdvl9g8g0fm8vznh4lfywxzczt,0.0,0
2844,766.060841,1,terra1kcw3wfuxwt5em6gau3k9k0k60twe3f3enerx8x,0.0,0
2845,519.068888,2,terra19xy7p5e0cu7a348cgcwrfllw4anym6gd7cp2at,0.0,0
2846,990.367783,2,terra1jkqpcjw3kqkm28flxnh0vlasuk6e6hkfelwtun,0.0,0
2847,100.0,1,terra1k5zzzmyu6t9xeuxyhf7pu3mgmacfyg30kz4gvl,0.0,0
2848,315.067579,1,terra1ulpm3hfkl6ppjds2djhgssqjwkcrpd4uc0qaf5,0.0,0
2849,530.0,1,terra19tt5r03hpc68vkf7trmvceuxw5pmzxwclq98w0,0.0,0
2850,754.458338,5,terra192ek86m6205867hdgme9j3jev9nd83y535thxv,0.0,0
2851,1114.142535,2,terra1xup24s4xdjzv5r8ncrq3fc85yghfkhlnuef42x,0.0,0
2852,8000.0,2,terra1u6r30yhxg0pccqjmg2mfjnktnth9tlwfm3vj5w,0.0,0
2853,50.0,3,terra1u7ypqm7fuq2lpg29yzhjvu9mj5hutm3jkwgtsa,0.0,0
2854,1000.0,1,terra12dwmz4rlvzu8x9a6rw5z0lgp6k580julq0prva,0.0,0
2855,400.0,1,terra1w2aqxfr0p6va8mcjqg476l5uckam90eyhf9kzk,0.0,0
2856,11700.0,1,terra1uumzx5q3cnsa99ghjnnejtku9tg7hfe3nr5y7d,0.0,0
2857,1000.0,1,terra17zeguwenfph4p0gvggjlxs54qcll9tw2247tqy,0.0,0
2858,27.176222,1,terra1ndvr9fla9qds654npmdqc2jasngjpte0vj6svt,0.0,0
2859,1000.0,1,terra1u85lpcdzllvy528mzkmyth6gg3vv4f6m2u0z6k,0.0,0
2860,100.0,1,terra1yggqahx5l7env7rja2v86t4c84unpfxqv0c265,0.0,0
2861,9.0,1,terra1c3uqk2pvt3tgejlmczuvzjqju4664wxzkz02ts,0.0,0
2862,500.0,1,terra1tdxp62pv2v6yhcu5xzegt2rhns9dtpugzvdexf,0.0,0
2863,40.0,1,terra1lmgh047wgfseswlzeuxnyetkkexnxq0hr3ymul,0.0,0
2864,995.0,1,terra1085yw5uh7rgfrhnmwfkm5dvnqlmeg6jvx4fmyp,0.0,0
2865,1000.0,1,terra1qr97nat5vzs5jhkxer6v9a56p42203ehfg0cf6,0.0,0
2866,350.0,1,terra199up46lqkczjfrxjrt4ztdcktcnn2hv8y5zw90,0.0,0
2867,500.0,1,terra1vwhw69c5n2lmr6vwuev4r6zt0q2nvyz803cp7y,0.0,0
2868,300.0,1,terra1tzev39yjc5f7rqkd3638kjwd68aw7llykf8dgj,0.0,0
2869,100.0,2,terra1g66p9avpt45h35kxllx3ajsyhhhzlyxd2nm4aj,0.0,0
2870,500.0,1,terra18dtn3mcsxx4zxvf7vc5vauump5mm2c58xru4ew,0.0,0
2871,250.0,1,terra1rgera6mapzrsd972ahfywud3829rjm6v2xg52m,0.0,0
2872,1000.0,1,terra19vw45rpfvf6wummg2da054mmkqxg6xrap9yc5x,800.0,1
2873,1000.0,1,terra146pd0rdqkzd5lvac3sxze83rqg4c9md5ccmvxh,0.0,0
2874,50.0,1,terra1qn73ke75vyrxm68n8sqtm84kvm37swfryfr204,0.0,0
2875,774.659646,2,terra19etvq8q003768te07du76vhtpnsxj7fgg9l6uj,0.0,0
2876,600.0,1,terra1csk2avachu7jpv2d7dfjtadrf24jtz23f3fg84,0.0,0
2877,290.0,1,terra159gwejqcfl4p5f69ad26tv28z8v2jrva767nh7,0.0,0
2878,100.0,1,terra156aum2rz9aaxfjt8l9j0kntsa5nd3js4v8eqzy,0.0,0
2879,45.0,1,terra14ydhukrqsdq4dvrj2m4xl5psjg3uxa5qlge3wc,0.0,0
2880,700.0,2,terra1c7nt6c30akf4987sxqwdjymwn63yu5gt5lpfzn,700.0,1
2881,1000.0,1,terra1m6v2eghphg44xslslwnhnghm2c7jek9a5rlag6,0.0,0
2882,410.804439,1,terra1p8ntn6kpxmlxw07qedspekqqeml2zlpp9svzs3,0.0,0
2883,10000.0,1,terra1z0tf0h95hp74yszmdd3g0rc320jctmfw94qgdh,0.0,0
2884,400.0,1,terra1r7eqjl84cgq5ysatqlrm9ht0r5zkwtzv3uk4zg,0.0,0
2885,80.0,1,terra1xwz6ra2duk2ypc09xhllkmuymjhcfa2y0ddm53,0.0,0
2886,300.0,1,terra14g9yva96yfpjfht00vvkpuqzqk4y0ysajv69uy,0.0,0
2887,100.0,1,terra1zna3sv7qpdl77fm0f0rzpy65cne2492fxltple,0.0,0
2888,499.438867,2,terra14h2nwnl4vfpfq2wf2h8wwe3q5tzq2wjjzjtppq,0.0,0
2889,190.0,1,terra1e0swkpr4jr0pxgrsv3slwqj03pkvenrm6860c4,0.0,0
2890,100.0,1,terra1anqdmcgvq6gyfx0p48azv8nr9g3n70gs9xheky,0.0,0
2891,319.479583,2,terra10k592lwpwctdylu9hru4q5cgpzjfjktmpveytg,0.0,0
2892,1000.0,1,terra1eew4337qxa02lv3gpuk3fcqrx8hj9uf8unvfft,0.0,0
2893,60.0,1,terra1v9dncem294vgvhgtt9jttu66zdfsf05qslejc6,0.0,0
2894,50.0,1,terra1us6c8tt9m3yy9w9m9tjjg2fahh6sukw0d3q4y9,0.0,0
2895,500.0,1,terra1x2fykn4juvadks4g2xjp9kx79cuz8dh9xcgppn,0.0,0
2896,200.0,1,terra18ez5g42udwf2t6hxmxlr4aurtct6tplnhhh2qs,0.0,0
2897,1000.0,1,terra1zk4kfhvg72flcscpy6s928xh8kspv3vkzjfgq5,0.0,0
2898,4996.0,1,terra1g6qc9pwh7sy6jtrkd7fnzcs4j5z5spemey95ya,0.0,0
2899,180.0,2,terra1ymq58sjqvcaf9arzz4cnrlv6rz40q4dethgc8w,0.0,0
2900,200.0,1,terra1tp5hhvqlrv8mpe3tpacd6fwqtnmaz5jccumm0s,0.0,0
2901,500.0,1,terra1pv9cl6m8ddhqnxl9r0m5nltxmfw2lrm9hqwrdm,0.0,0
2902,400.0,2,terra1h80jedx4cyk4rv5jarh6xh93zq50pvtm0lhca7,0.0,0
2903,19987.0,1,terra13xd52a69p6fcqercg2h6llla2a0rjqvaznmpvc,0.0,0
2904,1000.0,1,terra1lwgnjyf85h5v2dmkrgqtpffftxkfzjctmelgdk,1000.0,1
2905,10000.0,1,terra198xlc2sawgufdmeqvt2pwqjydeseh52ragfwu4,0.0,0
2906,1000.0,1,terra1zvmkxsxpskswg4ttt6yt4y5h002e2sh6yhvpey,0.0,0
2907,100.0,1,terra10h38tj53dcznsxt2nl6vle98tcwujsenh6se9f,0.0,0
2908,200.0,1,terra143jx32gpjeqclh334cz0ltqwc3znaedmjgy035,0.0,0
2909,720.0,1,terra1lqeayzmwglllk2sq097mzx3wjtrcqkk208gaxq,0.0,0
2910,150.0,1,terra1j5kjxk588jdqccy8ux37l7fzuwkujgqattahvm,0.0,0
2911,1101.0,2,terra1z66y9672ulh5hhaa9t5nwhgra8retxn29wkcad,0.0,0
2912,13.0,1,terra1ezlte2mtymj7p8q66uadnnefyu30fgz7crn7s3,0.0,0
2913,21.0,2,terra1w5zqnvt7zeakmamdxcdve72nmu90qdve679tec,0.0,0
2914,110.0,2,terra1uud9ugmncxdek64vhldxs8gdr4emfexv6mfy5p,0.0,0
2915,4400.0,1,terra1vp7ank4mawd80et33q22765qsl8tx45n7mnyuu,0.0,0
2916,500.0,1,terra1523rd38shazed3afrspunt04fkjp8uz3xulg09,0.0,0
2917,2000.0,1,terra10c3pffu6vyqcex9ce4sqvwvcyg7xk7xce98rml,0.0,0
2918,1300.0,2,terra1sztvv7vpc3wwqwfvhd4el3xkttkpnx57fz0z9y,0.0,0
2919,150.0,1,terra14x0tca35s9ulxkfg0nvvd282xged366ku72qjh,0.0,0
2920,500.0,1,terra18waak43rtrd0jyd92gvpvrd2m99n7cm2sjwwv7,0.0,0
2921,1791.360984,1,terra1hr567xljx6gv5hxw0meqhwl4j4xgdjfsgly0ga,0.0,0
2922,1011.438548,1,terra1rcz84hafh6vc5y4z6mlqfwq7th7z0qg46ut0v6,0.0,0
2923,200.0,2,terra1t2dp4hldplc7mz5s2ldan737mv5ukw962qlmkk,0.0,0
2924,461.007835,1,terra1ecs64f3zfhxxre8xvukem7284cj6xey7q5h30c,0.0,0
2925,1000.0,1,terra19y5fkv2v88sgw4e90fplulesw3j602np40fn5x,0.0,0
2926,101.0,1,terra1rfsn4pdk5nn5602rfsec3pvx9s2t6a9w7ck43p,0.0,0
2927,1.0,1,terra1exknffaq5cllgshwfmthz75hy5rz72ge7x28my,0.0,0
2928,160.0,1,terra1jc2tqqq0u6s7rz6ana49j60at5qdc8h3624auk,0.0,0
2929,500.0,2,terra1qq3pugdjuqe7tpt05mddqc7gws8m2eltvx2nuc,100.0,1
2930,910.0,1,terra1jhc29v87m94p2hllj3hw0aermmvdugz4t8d544,0.0,0
2931,4800.0,1,terra1zqvlwm80wn4yyv76l3cx0chem24z07vspsm8ll,0.0,0
2932,350.0,1,terra19467nr2avt0lyt5g9ymrt6agmqd76uzse5ad6l,0.0,0
2933,110.0,1,terra1chju4glman4llcwklg9ffshp3ltsvphchs4u6g,0.0,0
2934,3000.0,2,terra16evt6fxy7drgqn6nx60nngzyps9uavs3kpg3rx,0.0,0
2935,300.0,1,terra1rzlr3ml7cpxeztdhlfgagsecw4fkqsz78djfgw,0.0,0
2936,3000.0,1,terra1n0at3ym83vca4gg2snrpsjp7lzlnar5z2am7mc,0.0,0
2937,1.659154,1,terra1j20hry79lueth8xza202ktd2u44mn5e65pe5pt,1.659154,1
