,sender,deposit,total_deposit,withdrawable_amount,tokens_to_claim,can_claim
943,terra17f34xpp0nsj70p0j3gjs5q74lggz352nq5eeej,100.0,10783747.994568,100.0,649.124961,False
944,terra19antu5k96je02e3fq69dhm6alampcwe9lfrst0,298.460421,10783747.994568,298.460421,1937.381092,False
945,terra1d6yuxj62qefw8wwmmskmfm8503g59fxdrr0z8s,7500.0,10783747.994568,7500.0,48684.372099,False
946,terra1a8mna0elcx60w9crm95xahcr088eac90z2zzcr,1000.0,10783747.994568,1000.0,6491.249613,False
947,terra1vvk90jum7s5krnfdw6q055x4ghamy4l3d3dpj9,300.0,10783747.994568,300.0,1947.374883,False
948,terra1ku74fn40pkk4exlz2fqfacxra7vv2ag77kdqzn,200.0,10783747.994568,200.0,1298.249922,False
949,terra18nul05mspgqfpg4pttt2rrdmnduj00qmc52nev,800.0,10783747.994568,800.0,5192.99969,False
950,terra1f4c5xn6rcwzvamfq26can4wqcv0vzlr94caj64,100.0,10783747.994568,100.0,649.124961,False
951,terra1y7d65460tngwp6te225fnmp7zsqccuwrgw6a9e,750.0,10783747.994568,750.0,4868.437209,False
952,terra17nxj7gxqc9ay5awqcxm6q34ghjvcsnpclfadq5,50.0,10783747.994568,50.0,324.56248,False
953,terra1yskqux3wx2ay7gwzsfk934vcslznyvk6nfn52s,500.0,10783747.994568,500.0,3245.624806,False
954,terra1dt4jkdhwcerg2qjwkcqypavrtnpj5mxm554r3y,250.0,10783747.994568,250.0,1622.812403,False
955,terra1d92rkzuushy3fkve2x3lljjffw4r82j9arqnxw,100.0,10783747.994568,100.0,649.124961,False
956,terra1ju445nyszc08ysuc62kpy0zqqg8kap7xw55l98,1.0,10783747.994568,1.0,6.491249,False
957,terra17f2jmjemlk4a2thep060v7nq02vv8es5ta6q8y,0.0,10783747.994568,0.0,0.0,False
958,terra1x342zsdexnh3qyh8xkhdujw6vax5038d0znc9y,300.0,10783773.994568,300.0,1947.370188,False
959,terra1mn8x4repw4gtngjj47v5k4xsftn69ecc3h7v9l,660.146109,10783773.994568,660.146109,4285.162843,False
960,terra12gr4xkwfh8hcu4dcz9ql59q2w70amradkrmefq,126.110367,10783773.994568,126.110367,818.611897,False
961,terra1svszh55mwmny9fz3w654sx83l0y5mgkvekv5sz,100.0,10783773.994568,100.0,649.123396,False
962,terra1sfympgzx3zwfuac7zma5a03nxquajrl97mnsxg,210.0,10783773.994568,210.0,1363.159132,False
963,terra1pmp5pn4jdaew0e2tryz373e8whac40esazmcma,50.0,10783773.994568,50.0,324.561698,False
964,terra1z8ktr82sw436tcw6mq7jg7lezfwstfuqn7s0v0,0.0,10783773.994568,0.0,0.0,False
965,terra1lxymvgk4st7840968l5gzya5xcc2sz699478k3,0.0,10783773.994568,0.0,0.0,False
966,terra1qfw2wyy9xefejhhtmal2c4ff6jp2u9pn3lm7gv,750.0,10783773.994568,750.0,4868.425472,False
967,terra106tv4z0u09py40rm7vlln0emn87eqsfv9kn5gg,1000.0,10783773.994568,1000.0,6491.233962,False
968,terra18y22fy373clk38dsf32crsythupsftp84gsxdx,2000.0,10783773.994568,2000.0,12982.467925,False
969,terra1kzwk6rul2mxweqc2xw88meqyttn6cjftjajt82,500.0,10783773.994568,500.0,3245.616981,False
970,terra144yjmxvke04vu35ymsty94cglwlgz97v5pzsfe,2000.0,10783773.994568,2000.0,12982.467925,False
971,terra1krukcv3zejd4xf6u2ued46jek7e95cjnzwsq38,0.0,10783773.994568,0.0,0.0,False
972,terra1lsmhxrcvg6gqpqsutlgau676lgj9klvfcvdjs7,150.0,10783773.994568,150.0,973.685094,False
973,terra1wnsnt4mxeyjd03h800wm53pkneha705y4q8day,420.0,10783773.994568,420.0,2726.318264,False
974,terra1a83ehlcgs7quftxapgj29833mk2s7tfp275dsl,27.0,10783773.994568,27.0,175.263316,False
975,terra1r2z4mfuhhzm4jj8ssmcr0nv7mdxtj8fm0ure7p,400.0,10783773.994568,400.0,2596.493585,False
976,terra1w3vgtrazlfsaevnwh0rxnagctas8qu4fgmw0qn,50.0,10783773.994568,50.0,324.561698,False
977,terra1dy243ayw853kl47zg4sapdhzhptpzde4p5n34w,155.0,10783773.994568,155.0,1006.141264,False
978,terra1u793r2hfd684ae3ymyrts3jgtfl5ur40j9f07t,200.0,10783773.994568,200.0,1298.246792,False
979,terra10r44mwtaeuauqpa0h0vn7mtz2heycuz652sgce,976.296967,10783773.994568,976.296967,6337.372029,False
980,terra15j5qvyc4gu8n2lff6h3erl59rkdy5fdxdcnfgr,5000.0,10783773.994568,5000.0,32456.169813,False
981,terra1fhdj4np8llslm6f4d4ruhk27dfls7mahfhyjkq,500.0,10783773.994568,500.0,3245.616981,False
982,terra1w5f8za7wf8p2mjneadxvw3meuck3fr50kqdxhl,100.0,10783773.994568,100.0,649.123396,False
983,terra14eyhmuyaulcxz9l8qd8q8g5n79zhzvfjy8ghun,1600.0,10783773.994568,1600.0,10385.97434,False
984,terra1qyn59r3cp7j7rzvpq0xnf6k9kjeugueql90v8p,102.0,10783773.994568,102.0,662.105864,False
985,terra1n3aaa7sg63xucyd73f62srfx47xxcjla0ltmv9,381.09331,10783773.994568,381.09331,2473.765836,False
986,terra1vtqmqst4dnkyt6ajfpzlyd48jsel9cvy2myq6j,5000.0,10783773.994568,5000.0,32456.169813,False
987,terra1s8qjggdfxhxgxc3vxc7jhrnz9wpktqdgn9tp2c,75.0,10783773.994568,75.0,486.842547,False
988,terra1gp670wujads2skxkaz3cfthflzre5tk2g8t2fj,500.0,10783773.994568,500.0,3245.616981,False
989,terra1j4g2unflq9t0rsus4pu7jnzp05gh3c07aecr5j,500.0,10783773.994568,500.0,3245.616981,False
990,terra1jzwvu0yr24c7d3qtpj70vt9xmj3frexc9x6650,1000.0,10783773.994568,1000.0,6491.233962,False
991,terra1c7nt6c30akf4987sxqwdjymwn63yu5gt5lpfzn,0.0,10783773.994568,0.0,0.0,False
992,terra1aku4cmgte9l522rvvtklw3jgyejcje5flcur66,48.629716,10783773.994568,48.629716,315.666864,False
993,terra1hg05qhmr2jc3x8sp883hrndnjnwgc7glzmmwjj,55.0,10783773.994568,55.0,357.017867,False
994,terra1wfqx8wfsf59d9pcpqqyme5zrdl6swg5f4lxctu,165.0,10783773.994568,165.0,1071.053603,False
995,terra1rw669e9dydts9a4sy7vgjfks0qclgg2z88wc7k,1905.934611,10783773.994568,1905.934611,12371.867477,False
996,terra1xdec78try9c0x94rg43tfenmnqufch7332s09c,32.589351,10783773.994568,32.589351,211.545102,False
997,terra1ha49wqzs6ua0a2hpmzav2ayfc0e3sfnxlltynr,497.470766,10784073.994568,497.470766,3229.109299,False
998,terra1dzml27ucev3pj3kgadmgx6u4t0439khfxrm3rv,61.9,10784073.994568,61.9,401.796204,False
999,terra1298xwc9mguh3vs3ar00asxq07h8p6k77jc9502,105.0,10784073.994568,105.0,681.560605,False
1000,terra13vqlfe0lf6wukt0nxy49548af8eqxf02d3htap,495.0,10784073.994568,495.0,3213.071425,False
1001,terra1p2ptfvmda4anhp68s80xlna6uekpwfqud73j4h,2500.0,10784073.994568,2500.0,16227.63346,False
1002,terra1r5m6rjm550dvprwlm25v2kf8re6jaya3upr4js,40.0,10784073.994568,40.0,259.642135,False
1003,terra1f4wdvqeqyw6623es5jxwhtzdrgq6xwlmdeh4pf,96.0,10784073.994568,96.0,623.141124,False
1004,terra1a536gqywsqyzakqzteq6fvpqzag8uaxw8x6tnd,500.0,10784073.994568,500.0,3245.526692,False
1005,terra120yfgxfq738xa44aday2jf0qnz7gwers7ysqfe,1029.431285,10784073.994568,1029.431285,6682.093426,False
1006,terra147yj20ke6k4y9xxwpglqarnwpzq58yfc8pt3j9,200.0,10784073.994568,200.0,1298.210676,False
1007,terra1s8uysju23qfn9zyfheruxnctqj4ev2q5hazsxs,20.098472,10784083.994568,20.098472,130.460133,False
1008,terra1zje8nzw8jslm4yj0cf2fhmj6qln9xqmf37j459,530.186684,10784083.994568,530.186684,3441.466878,False
1009,terra1reywet5gnerddwfjcrr234l87ufpt4y67vx7r3,51.923943,10784083.994568,51.923943,337.040773,False
1010,terra149prtpkd37zltuppydl62vzv9rc7wwmfwhrhg6,290.0,10784083.994568,290.0,1882.403735,False
1011,terra15szgpsmy729u2tzk0v0keea73upyt8daynvh6k,0.0,10784083.994568,0.0,0.0,False
1012,terra1trda2ayst9yjuzgu76re762rxzgrm5kd6qjpmn,74.505396,10784083.994568,74.505396,483.618054,False
1013,terra1j4ce0n3rs7my20080990kl8tmw9kngkzu8tn6w,1000.0,10784083.994568,1000.0,6491.047365,False
1014,terra1vkdjeq984mr9u83g7585qtu2jzh6tt22ff8lqf,1000.0,10784083.994568,1000.0,6491.047365,False
1015,terra15egklh52q7c7z0yrpjcmj0kna0lml9afg4wtn8,300.0,10784083.994568,300.0,1947.314209,False
1016,terra127qsr47sngma9hzyh4c34qeftds7qxu65wx0az,950.0,10784083.994568,950.0,6166.494997,False
1017,terra1dped3alnnes49jac605wek54r5qmdgt5v27lqn,1220.188,10784083.994568,1220.188,7920.298102,False
1018,terra1hwjc57ulrdr62mcl30aj4wj20j0udg8emgln00,5517.195545,10784083.994568,5517.195545,35812.377606,False
1019,terra1th6xu5p2nkzvmpke2n4p66q2wkak67hqeeqlvz,50.0,10784083.994568,50.0,324.552368,False
1020,terra1zmf6xnu0hyvjl6cjv6tzvhd4kqfxnnlgfaskwf,500.0,10784083.994568,500.0,3245.523682,False
1021,terra19nudye7gs9587tfvt2q3fd6yvjx3f0ghwcd56l,57.0,10784083.994568,57.0,369.989699,False
1022,terra1evkfrhk3vt2vptjclkkd4927zjsw0yvpptr5z8,50.0,10784083.994568,50.0,324.552368,False
1023,terra16u45cc4cycfs88trn89c5y7ydu6xrndsktvy0d,20.0,10784083.994568,20.0,129.820947,False
1024,terra1uyftprjpe9u3a2l437ax62frch9dkemk392a25,35.0,10784083.994568,35.0,227.186657,False
1025,terra1kmuafz4mfcdcyej3hhtnta6uzxy6w9surnxex5,500.0,10784083.994568,500.0,3245.523682,False
1026,terra10lhfa67py8f75znkac0wqwk4rlwhehrfw3jl27,2.0,10784083.994568,2.0,12.982094,False
1027,terra1xp7stlqj45krged3n8e3s0y272wx5j5z2aaww3,50.0,10784083.994568,50.0,324.552368,False
1028,terra1l9ac7tdredxfsxtg65x7vfyn6fg009nmpu8073,15000.0,10784083.994568,15000.0,97365.710479,False
1029,terra1659rqa8c8fd3t04yr6jn8lw3uu9rx9jgaeyd6y,250.0,10784083.994568,250.0,1622.761841,False
1030,terra14hrqq272r2z6qxkwnz82pfrkn55lduj5dunstd,3.0,10784083.994568,3.0,19.473142,False
1031,terra1d4e6wk0ff9ux368ekghjee0s92uu9t0f33u5mg,320.0,10784083.994568,320.0,2077.135156,False
1032,terra1ajh7cmcy54nqngnegrlk8pg8z30yu2uh6v3s84,60.0,10784083.994568,60.0,389.462841,False
1033,terra1fgtqnh93uyd78l5h7t8v6mnj8l0psfdt0e8fck,0.0,10784083.994568,0.0,0.0,False
1034,terra1urlv09skku3qqarh5evng30fezf42g8ujzftnn,3568.91426,10784083.994568,3568.91426,23165.991504,False
1035,terra1pcxpyv70ma3qhzfddy4cadvh2mq4q8gjlw88dl,400000.0,10784083.994568,400000.0,2596418.946115,False
1036,terra1w5mzkpsa3qfnz597xurqf0dw6kw3yw8fzryfwp,0.5,10784083.994568,0.5,3.245523,False
1037,terra1eq4lmt85pfefl5ht5n5zdcffg3fgdwqsct7mfg,100.0,10784083.994568,100.0,649.104736,False
1038,terra1m3ehtx5exukl4t6fq0ydryll0gkc9duvzpd3kl,50.0,10784083.994568,50.0,324.552368,False
1039,terra1e7lqs2tm4ej397cqzr92dav82mqxtrhyeydkxj,400.0,10784083.994568,400.0,2596.418946,False
1040,terra1qv5m3krc7s9g2qd9xfafsckelr5yu6kg42svvk,250.0,10784083.994568,250.0,1622.761841,False
1041,terra1u3a7gkvv8jef344jkhcu39cvyp0whvc6waxzz2,152.367993,10784083.994568,152.367993,989.027859,False
1042,terra1qpz857g69a8weuu78qx32j3ww84gx9ghljq8ul,1500.0,10784083.994568,1500.0,9736.571047,False
1043,terra1gxxudeehpl7dj5rwsue2rpdzqgvrkjwayfxr0u,150.0,10784083.994568,150.0,973.657104,False
1044,terra1lavyfpurv4kyaahchqsty8k2n6ug0rft0rc4js,150.0,10784083.994568,150.0,973.657104,False
1045,terra1edh7npaswes407h5y86t59h7sk44uwlsjrq3fw,500.0,10784083.994568,500.0,3245.523682,False
1046,terra1ttdfcp0vlv0h7l6s37qwxmlc8fjtq736s2d4kj,100.0,10784083.994568,100.0,649.104736,False
1047,terra18qpa60pwj5ggsjg46vmrjum7kjjmqdglz669r7,638.625257,10784083.994568,638.625257,4145.346791,False
1048,terra1k5thgf7589pw2ggtwyqh7y7n0zczllq3yhfrd7,8.0,10784083.994568,8.0,51.928378,False
1049,terra1tz33w6gcsyqejeuyy457aucedzfcl67f63nqsv,5.0,10784083.994568,5.0,32.455236,False
1050,terra1fs6zwxaxpfvq4rlfa2h0jh7pdcv6qptegzdxt4,10.0,10784083.994568,10.0,64.910473,False
1051,terra1ffx9e6eyyurnwcx4wy25wfnufgzuaf2t9qc93r,195.0,10784083.994568,195.0,1265.754236,False
1052,terra10y5kg8ma2dsnxra66ekydwuugff7z3stwpm2w3,0.0,10784083.994568,0.0,0.0,False
1053,terra1pzkhd7ff8zsfw4xchcjdr3fw6shp36sl5wtqhl,2000.0,10784083.994568,2000.0,12982.09473,False
1054,terra1xjehf4w4hvup22urru3a95fu9rxfua4l9eueaq,80.0,10784083.994568,80.0,519.283789,False
1055,terra1wu3ksrardhm2zf6t8zcctwgmpyzwl55aqdfny0,300.0,10784083.994568,300.0,1947.314209,False
1056,terra18mnx8kjxhhwkfkatjvqh8ck06jfy6awu0lpjxg,150.0,10784083.994568,150.0,973.657104,False
1057,terra109mjlzrgvtmllphfedm7v8wy7yvgr5e0zkukra,15.0,10784083.994568,15.0,97.36571,False
1058,terra1hw70zhra4vc5z4nptlfzyqnjayytukj0n8v9d3,900.0,10784083.994568,900.0,5841.942628,False
1059,terra1vm2fm6rmyh972gc75p6n6tdr92pzt9py345lsz,170.0,10784083.994568,170.0,1103.478052,False
1060,terra1qt8k9008purm0yy3arht4v60fxxrjxsmnclktv,1000.0,10784083.994568,1000.0,6491.047365,False
1061,terra1v60ct8aljrct2dxf4r0f4vw73m3rjj02ymks3z,665.0,10784083.994568,665.0,4316.546497,False
1062,terra1tgcyufvyys5v08culxjeuxjenahf5m3eyljqcc,170.0,10784083.994568,170.0,1103.478052,False
1063,terra10u9g7wmqvw8a3cnueduy59j75kuyat52dap7p5,10050.0,10784083.994568,10050.0,65235.026021,False
1064,terra14ra83ug96ppzj89a6tt8q5rwtnj66wukcw7hey,510.0,10784083.994568,510.0,3310.434156,False
1065,terra1qh4gldastpphhtmv02gx0krupcmu9lj0a4pvze,95.0,10784083.994568,95.0,616.649499,False
1066,terra1enzrrz8vd3r0rc8v7hq4l4q30uu79cvd08hkcs,90.0,10784083.994568,90.0,584.194262,False
1067,terra1ht5ejfa7u5mq7mz08a2jnz8vk0dwrcsx7kqn3y,5000.0,10784083.994568,5000.0,32455.236826,False
1068,terra1r2s4yakf2pp3qzut0lm5lqk6twx8rj3jrucgrp,1.0,10784083.994568,1.0,6.491047,False
1069,terra1r92h0ff4muves6vdfu9cuc53ean6tl4v0g3fg2,420.0,10784083.994568,420.0,2726.239893,False
1070,terra1cxryvyja4d90a0jlt2m4zt79x0cpsge8xu7lzl,700.0,10784083.994568,700.0,4543.733155,False
1071,terra1mfpdm2hww5jzx0jj6gswn5mtxz5pwntvqf0k5e,120.0,10784083.994568,120.0,778.925683,False
1072,terra16h23d3fg2kfrxer264tdhxfafu3sye90utn8sd,1030.0,10784083.994568,1030.0,6685.778786,False
1073,terra1q45l422df0g89ark9zgrygtwmufzzv9kz6hqyv,9510.0,10784083.994568,9510.0,61729.860443,False
1074,terra10wfv2etze76hdnflw2h6attz30azx95zu9xgcp,46.949,10788173.994568,46.949,304.632646,False
1075,terra1gg3gsv2z5032nlanwvm7rgjf7yxnd5v09pzmme,1000.0,10788173.994568,1000.0,6488.586486,False
1076,terra15fa0ptqlgujmgv2tzjpf6d3fslja7c7cj5ll98,100.0,10788173.994568,100.0,648.858648,False
1077,terra1f59tr6jdcz46ucnmnyy6t4anx2q05azxrp539t,10.0,10788173.994568,10.0,64.885864,False
1078,terra1mp90m9rzez508pnfh4a7elt2atrs79a9lu2zv0,22.0,10788173.994568,22.0,142.748902,False
1079,terra1tfm7chh8hcsj3l8yujp90fslj2y0rre4tkn6vn,100.0,10788173.994568,100.0,648.858648,False
1080,terra1rv4f3ttpy3l5ygj4k0768ca3fu8vvnexmfj0zg,0.0,10788173.994568,0.0,0.0,False
1081,terra152d6nlcz3f0t38mvzcgsxndfpt8k6wywc08la3,1500.0,10788173.994568,1500.0,9732.87973,False
1082,terra1ww9jmuudn9n82wyjng6v5g9fncultnxzengqer,0.0,10788173.994568,0.0,0.0,False
1083,terra1yfukz740kh705rvt6y4hcky4pxnkdyt9zyadv7,0.0,10788173.994568,0.0,0.0,False
1084,terra1la7fzvxy9rsxaxv0d6cu7g3f7lteqph3c75sw4,500.0,10788173.994568,500.0,3244.293243,False
1085,terra1r280hfp9ktcsz80x9jywmy0dck7p8j9x4cm4fx,0.0,10788173.994568,0.0,0.0,False
1086,terra1wglhrzscrlytge37e6qdw992dm3t7c2sf0vqkw,0.0,10788173.994568,0.0,0.0,False
1087,terra1e744gpjaxms5jah5uuvtmhew0cu96w2quz5ypf,1000.670451,10788173.994568,1000.670451,6492.936766,False
1088,terra1dhmcjzfhf97s79c83p0easdmjlslkldg8ugqnw,0.0,10788173.994568,0.0,0.0,False
1089,terra1a439hmezvdv6x358hglrk2r40x9nptxzrt4v27,0.0,10788173.994568,0.0,0.0,False
1090,terra1kvr2cznt8ycztcg5xjxex8uyqlz9lzm8ysf2f4,2000.0,10788173.994568,2000.0,12977.172973,False
1091,terra1ta7tw67ecy4lhepplrv3qf0tcgashheqvhszr3,500.0,10788173.994568,500.0,3244.293243,False
1092,terra1qvs3q2j9klg55aqepqq90g7uufng4j4qjlraw3,240.0,10788173.994568,240.0,1557.260756,False
1093,terra1x5j20sd9wpjp03m4ccszp08r4yk2hjqhwgtaw4,80.0,10788173.994568,80.0,519.086918,False
1094,terra1qzvd92t9namew5y2j8umghj3recnc4h09hlt52,100.0,10788173.994568,100.0,648.858648,False
1095,terra1npu3zw2ux5ljrr60hwktap578596ph6pj5rjun,5000.0,10788173.994568,5000.0,32442.932434,False
1096,terra1mceqssnd0wjkru5d28y0xs53jngdgdpxvc0vpj,83.0,10788173.994568,83.0,538.552678,False
1097,terra17tjffdzmvsdc0e9up80424rsgqnese42e7n866,149.144532,10788173.994568,149.144532,967.737194,False
1098,terra1fhq9hsqaqw2edhlnvnu05d5rtd00h65u053jlv,18.0,10788173.994568,18.0,116.794556,False
1099,terra1yrmftasfl2lvma76ur728xms5zjquwgmd38cum,30.0,10788173.994568,30.0,194.657594,False
1100,terra1s7tmey7rdjh7n5jz8qyqmramkxqms8r3tpdaqh,50.0,10788173.994568,50.0,324.429324,False
1101,terra10typ2zzzr9amp7h8newlr635r5nc8v8gcyqp0d,47.945,10788173.994568,47.945,311.095279,False
1102,terra144e839d4zp2u00khyn3nnncvjnx4t05ehyf2aw,100.0,10788173.994568,100.0,648.858648,False
1103,terra1r56pp6s6x984mpn8w4eqyyj7l4w60esxy2lmau,5000.0,10788173.994568,5000.0,32442.932434,False
1104,terra1a4ckqjnhzd66kveuqhuzvkg6f2rw8v83paw6zl,110.0,10788173.994568,110.0,713.744513,False
1105,terra1vhrh0f5vzpewahxljuvklk09yt55sznrt7t0ks,890.0,10788173.994568,890.0,5774.841973,False
1106,terra1ey98y889vn9h2w7mammvjw0efmxlzrftjnllxw,31.0,10788173.994568,31.0,201.146181,False
1107,terra13zq4cmnmv70canmuw6edjl444hrkmtdptp6tve,5.0,10788173.994568,5.0,32.442932,False
1108,terra1lehps7h3xrgglp8hf2au87pyv4g0msqyux6at7,5185.07473,10788173.994568,5185.07473,33643.805826,False
1109,terra1eaerkf6dp2fyend22tj64h7clsvpkft3p4z7e6,1240.0,10788173.994568,1240.0,8045.847243,False
1110,terra1shquc50gvhyf8ayus7kt5jn7654lz3s0np3vhv,150.0,10788173.994568,150.0,973.287973,False
1111,terra165jahg2kgsp25fqj0edhqceha72un3kth3m02u,200.0,10788173.994568,200.0,1297.717297,False
1112,terra1r45j3m434f0hk70089uek7vh6gg9crmk736ce8,1000.0,10788173.994568,1000.0,6488.586486,False
1113,terra1yge9xqewupjs0z90dfyhyra8qgj6avr052k0c3,2.0,10788173.994568,2.0,12.977172,False
1114,terra1s2jxcal9mfh8380gjrucjfd66d6s9eyejwfxg3,100.0,10788173.994568,100.0,648.858648,False
1115,terra1uq9ak33xefsn9wquklqnx0pr25p4dhu0z4mz99,0.0,10788173.994568,0.0,0.0,False
1116,terra1pkh8pqrjfg2q5y8t0ph0mwar3vauxh4ymeqfzp,50.0,10788173.994568,50.0,324.429324,False
1117,terra1st2wyagfmwtdkxvlgl63zfhvuykx7jdjlcr3pt,140.0,10788173.994568,140.0,908.402108,False
1118,terra1a9nk6r7rz3r2scm07m989unaa8u3xemtdnspqk,1550.0,10788173.994568,1550.0,10057.309054,False
1119,terra12jlm8er9t2quz89smktqkqsfhpkdtd7xejtznq,650.0,10788173.994568,650.0,4217.581216,False
1120,terra1y8ddafpzuxm62r7pgfmt2musme80m9rk90d9r7,48.164409,10788173.994568,48.164409,312.518933,False
1121,terra1lgf6djhgnzhh90llgupmvy9s469nva3z4emm3v,500.0,10788173.994568,500.0,3244.293243,False
1122,terra1v3zyp0779yxzy4zfdyrvxvw5nj0tvj7735r0wj,150.0,10788173.994568,150.0,973.287973,False
1123,terra12rq9wngkmhgjn2pkrgndy6pc7f0vd9wyqg6n0j,775.19741,10788173.994568,775.19741,5029.935439,False
1124,terra19wdnxtmmn3e5sq65vce8003cv9mqz8kycgtd40,110.42,10788173.994568,110.42,716.469719,False
1125,terra1lw37ftv7uhg7nr77tq8yfekt2z7v4jfwc00wqj,200.0,10788173.994568,200.0,1297.717297,False
1126,terra18ml2sk6002vve32ynw0muta9jv4jh5yyj65xwa,1990.0,10788173.994568,1990.0,12912.287109,False
1127,terra1nuxlxnyxncdl8365cv7837ulxadmy4srjwen5m,5000.0,10788173.994568,5000.0,32442.932434,False
1128,terra1x4zjuk2frsn52kyp67ng83mcaffqpndzfdmlsl,257.776499,10788173.994568,257.776499,1672.605108,False
1129,terra1u85lpcdzllvy528mzkmyth6gg3vv4f6m2u0z6k,1000.0,10788173.994568,1000.0,6488.586486,False
1130,terra15qc3fcj934larppcjf0ecl63m03zpprhmw4p9h,250.0,10788173.994568,250.0,1622.146621,False
1131,terra10gd60hv9wtu9pl5x78psme804zazzmsckknwuq,500.0,10788173.994568,500.0,3244.293243,False
1132,terra1q4ds0quxtqa6ewq84qctt0nveprz02dh4wzyxc,1000.0,10788173.994568,1000.0,6488.586486,False
1133,terra1t2dwctxpuqh9eych2lnnq92lu0xmzt298744ee,5.0,10788173.994568,5.0,32.442932,False
1134,terra1v8emqhsyhxnhnc54nu8cf6xfpye6xeeq9atucv,1000.0,10788173.994568,1000.0,6488.586486,False
1135,terra1apjzysrm9vzcwvylrug3c9lmkjq7s8w7ehsvrs,50.0,10788173.994568,50.0,324.429324,False
1136,terra16lny4kcz9dnf2k9nyqtfg0cle0pk6klhpmndxl,101.0,10788173.994568,101.0,655.347235,False
1137,terra1ckcl76zy8qk0cnth3rss8m7g805yq3txqvvem3,500.0,10788173.994568,500.0,3244.293243,False
1138,terra1hj5cw9klpzt3tnl90p0rjswwz78533a2njcr6h,10.0,10788173.994568,10.0,64.885864,False
1139,terra1dtnhyucfhhzrd6yugys7mmgwfmhrc0z6rch7q7,550.0,10788173.994568,550.0,3568.722567,False
1140,terra1ums7gq6xamka8naagg20xtdjyzq78f2x9vqrnn,500.0,10788173.994568,500.0,3244.293243,False
1141,terra1jsrvxa8talaa0j6as9laz2xmt30z8lgjhrqev3,10000.0,10788173.994568,10000.0,64885.864869,False
1142,terra1fdp03gl55fat7p2r67sn9rztvae4rx8m0rwccl,12965.490377,10788173.994568,12965.490377,84127.705656,False
1143,terra15n2xlspl8le9p8ke7uz5gfcv3uvgng9f3rw58h,57.914451,10788173.994568,57.914451,375.782924,False
1144,terra1z6hm5y4w8h93ksa3vq0cvqwpp3m0mq8am5f988,200.0,10788173.994568,200.0,1297.717297,False
1145,terra1tvkflqcp906t759zgw3huhw2snwdpqx6pazdy5,500.0,10788173.994568,500.0,3244.293243,False
1146,terra1adcvqkuendh7lnlxwztxg009ayyqej3v95k4hv,162.3,10788173.994568,162.3,1053.097586,False
1147,terra1j2t4pc57mgjk2xp3tjruszzv8jmjrfq0t0uy3u,133.0,10788173.994568,133.0,862.982002,False
1148,terra163tsa9k990jhd8rxztmhk0tjs9wp2zjmvnsav3,500.0,10788173.994568,500.0,3244.293243,False
1149,terra19ml7jmx8t73pjwwnhmlgpz0h7rhxvaqksjx23s,1336.0,10788173.994568,1336.0,8668.751546,False
1150,terra1m6sstqzq7eh6k2f4e4czq42hhajvyycywzz8dv,60.6,10788173.994568,60.6,393.208341,False
1151,terra1veula09d0wx4pn2f6uxl5ulur4uyqzpdm0nmyv,2500.0,10788173.994568,2500.0,16221.466217,False
1152,terra1c0c0nyx7lmev3rn8tfdaxea3cr26uc6twnkgtl,200.0,10788173.994568,200.0,1297.717297,False
1153,terra17sqfu2z2xhzyzcqxczcwjnyk300nh2u0fz32th,10000.0,10788173.994568,10000.0,64885.864869,False
1154,terra1x48e85h4pvygdt4wvtl2uysm97cyq6z9daznan,6677.009303,10788173.994568,6677.009303,43324.352336,False
1155,terra1ntntnt65akgjvytc48z3w6v8w4fhg430l8wn3x,1047.543416,10788173.994568,1047.543416,6797.076053,False
1156,terra1zy72tgezq47zvqj63utj9v4znfhhtdqp0z68cr,200.0,10788173.994568,200.0,1297.717297,False
1157,terra18n2z9ay48mm8q7z86yycj4744ztslll6p0v5g4,10000.0,10788173.994568,10000.0,64885.864869,False
1158,terra1yzyv7p7leuztdncfpx3py0s8tg3qfykxxrhyvm,45.0,10788173.994568,45.0,291.986391,False
1159,terra1vnrpfk00xpkl5gh4s4xc60vkq5f3khg4cmp5k4,850.0,10788173.994568,850.0,5515.298513,False
1160,terra13gnfg3gj2cyw8d2a3vrnlm2yuhs6428t7s9rlu,250.0,10788173.994568,250.0,1622.146621,False
1161,terra123mlvm56g23s3yynwxx969za3hlje5j45zuxd6,0.5,10788173.994568,0.5,3.244293,False
1162,terra1xjhz9r93m2crchpwgya8vf5d9y2kd0h50vwwtf,2000.0,10788173.994568,2000.0,12977.172973,False
1163,terra1szdavsncrghm8u6q0y2nmnu68xm4u7m9hvmk58,97.949993,10788173.994568,97.949993,635.557,False
1164,terra1zrkysm8ngj8u2865j2znu0hlhl346mj5j4af76,96.0,10788173.994568,96.0,622.904302,False
1165,terra19vvnuu5xfu2fr6xxh98a0e3u8skrcsdwkzu8zd,150.0,10788173.994568,150.0,973.287973,False
1166,terra1d9u9d7p5gddamx7sndjh7ezkhptkt3cczhdqhj,140.0,10788173.994568,140.0,908.402108,False
1167,terra1rhc3zryze7n4hqkpphyyk0vh8fqx52xucjtjff,1061.693652,10788173.994568,1061.693652,6888.891083,False
1168,terra1f23u0agncycn74h3e05etyqsmh20m3q3qam4qf,100.0,10788173.994568,100.0,648.858648,False
1169,terra1hge87ar4fmjt6d2zqzd7w987vj09cfnvea3pzr,100.0,10788173.994568,100.0,648.858648,False
